name,key_city,city,url,rating,description,nb_visit
Campanile Annecy Centre - Gare,annecy,"Centre-ville d'Annecy, Annecy",https://www.booking.com/hotel/fr/campanile-annecy-centre-gare.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1407760&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=13376a83f4be0295&srepoch=1688224135&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,2","400 m du centreNiveau 1 Voyage DurableSitué à Annecy, à 300 mètres de la gare ainsi qu'à 5 minutes de marche de la vieille ville et du lac, le Campanile Annecy Centre - Gare accepte les animaux domestiques",3 068
Park Hôtel Grenoble - MGallery,grenoble,Grenoble,https://www.booking.com/hotel/fr/park-grenoble.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=058e6a83c9fb032d&srepoch=1688224137&from=searchresults#hotelTmpl,"8,9","1,1 km du centreLe Park Hôtel Grenoble - MGallery vous accueille dans le centre de Grenoble, au bord du parc Paul Mistral et à 2 minutes à pied d'un arrêt de tramway",711
COWOOL GRENOBLE,grenoble,Grenoble,https://www.booking.com/hotel/fr/cowool-grenoble.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=058e6a83c9fb032d&srepoch=1688224137&from=searchresults#hotelTmpl,"8,0","3,8 km du centreSitué à Grenoble, à 500 mètres d'AlpExpo et à 5,2 km de la gare de Grenoble, le COWOOL GRENOBLE propose des hébergements avec connexion Wi-Fi gratuite, un jardin avec terrasse et l'accès à un sauna",33
RockyPop Grenoble Hotel,grenoble,"Grenoble City Centre, Grenoble",https://www.booking.com/hotel/fr/rockypop-grenoble.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=058e6a83c9fb032d&srepoch=1688224137&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,4","0,8 km du centreÉtablissement Voyage DurableSitué à Grenoble, à 1,6 km de la gare, le RockyPop Grenoble Hotel propose une salle de sport, un parking privé, un jardin et une terrasse",761
Tempologis Grenoble,grenoble,Grenoble,https://www.booking.com/hotel/fr/tempologis-grenoble.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=058e6a83c9fb032d&srepoch=1688224137&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,2","1,6 km du centreÉtablissement Voyage DurableLe Tempologis Grenoble est situé à Grenoble et propose des hébergements indépendants",128
1924 Hôtel,grenoble,Grenoble,https://www.booking.com/hotel/fr/royal-grenoble.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=058e6a83c9fb032d&srepoch=1688224137&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,5","0,6 km du centreÉtablissement Voyage DurableSitué au cœur de Grenoble, à seulement 450 mètres de la gare SNCF, le 1924 Hôtel propose une connexion Wi-Fi gratuite",715
RockyPop Grenoble Appartements,grenoble,"Grenoble City Centre, Grenoble",https://www.booking.com/hotel/fr/rockypop-grenoble-appartements.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=058e6a83c9fb032d&srepoch=1688224137&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,5","0,8 km du centreÉtablissement Voyage DurableSitué à Grenoble, à 1,6 km de la gare de Grenoble et à 1,9 km du WTC Grenoble, le RockyPop Grenoble Appartements propose des hébergements avec une connexion Wi-Fi gratuite, un jardin avec une...8,5Très bien 98 expériences vécuesVoir les tarifs",98
La petite Maison,grenoble,Grenoble,https://www.booking.com/hotel/fr/la-petite-maison-grenoble1.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=058e6a83c9fb032d&srepoch=1688224137&from=searchresults#hotelTmpl,"8,2","2,1 km du centreSitué à Grenoble, à moins de 2 km du World Trade Center et à 3,8 km du parc des expositions AlpExpo, l'établissement La petite Maison propose des hébergements avec coin salon",101
"Le Grand Hôtel Grenoble, BW Premier Collection by Best Western",grenoble,"Grenoble City Centre, Grenoble",https://www.booking.com/hotel/fr/le-grand-grenoble-centre.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=058e6a83c9fb032d&srepoch=1688224137&from=searchresults#hotelTmpl,"8,3","350 m du centreLe Grand Hôtel Grenoble est un établissement 4 étoiles situé dans le centre-ville de Grenoble, à 10 mètres de la place Grenette",1 500
Maison Barbillon Grenoble,grenoble,Grenoble,https://www.booking.com/hotel/fr/maison-barbillon-grenoble.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=058e6a83c9fb032d&srepoch=1688224137&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,3","0,7 km du centreÉtablissement Voyage DurableLa Maison Barbillon Grenoble vous accueille à Grenoble, à seulement 100 mètres de la gare",2 077
Hôtel de l'Europe Grenoble hyper-centre,grenoble,"Grenoble City Centre, Grenoble",https://www.booking.com/hotel/fr/de-l-europe-grenoble.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=058e6a83c9fb032d&srepoch=1688224137&from=searchresults#hotelTmpl,"8,3","300 m du centreSitué au cœur de Grenoble, l'Hôtel de l'Europe Grenoble hyper-centre est le plus ancien hôtel de la ville, installé dans un bâtiment datant du XVIIe siècle",946
Hôtel Victoria,grenoble,"Grenoble City Centre, Grenoble",https://www.booking.com/hotel/fr/victoria-grenoble.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=058e6a83c9fb032d&srepoch=1688224137&from=searchresults#hotelTmpl,"8,5","0,6 km du centreIdéalement situé dans le centre de Grenoble, l'Hôtel Victoria met gratuitement à votre disposition une connexion Wi-Fi dans l'ensemble de ses locaux et un parking privé",712
Okko Hotels Grenoble Jardin Hoche,grenoble,"Grenoble City Centre, Grenoble",https://www.booking.com/hotel/fr/okko-hotels-grenoble-jardin-hoche.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=058e6a83c9fb032d&srepoch=1688224137&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,0","0,8 km du centreÉtablissement Voyage DurableSitué à Grenoble, à proximité immédiate du jardin Hoche, l’Okko Hotels Grenoble Jardin Hoche possède un sauna et une salle de sport",1 352
Le Hüb - Grenoble,grenoble,Grenoble,https://www.booking.com/hotel/fr/le-hub-grenoble.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=058e6a83c9fb032d&srepoch=1688224137&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,0",1 km du centreÉtablissement Voyage DurableLe Hüb - Grenoble vous accueille à 300 mètres du centre de congrès World Trade Center Grenoble,1 691
Hôtel des Skieurs,grenoble,Le Sappey-en-Chartreuse,https://www.booking.com/hotel/fr/des-skieurs.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=058e6a83c9fb032d&srepoch=1688224137&from=searchresults#hotelTmpl,"9,3","8,8 km de : GrenobleSitué au Sappey-en-Chartreuse, dans le parc naturel régional de Chartreuse, l'Hôtel des Skieurs possède un restaurant et une piscine extérieure ouverte en saison",56
Hotel Restaurant Chavant,grenoble,Bresson,https://www.booking.com/hotel/fr/restaurant-chavant.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=058e6a83c9fb032d&srepoch=1688224137&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,9","6,4 km de : GrenobleÉtablissement Voyage DurableSitué dans le village de Bresson, cet hôtel propose une piscine extérieure entourée de jardins",108
Château & Spa De La Commanderie,grenoble,Eybens,https://www.booking.com/hotel/fr/chateau-de-la-commanderie.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=058e6a83c9fb032d&srepoch=1688224137&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,5","5,2 km de : GrenobleÉtablissement Voyage DurableInstallé dans un parc arboré, le Château & Spa De La Commanderie est situé à 15 minutes en voiture du centre de Grenoble",667
Appart'City Confort Grenoble Inovallée,grenoble,Montbonnot-Saint-Martin,https://www.booking.com/hotel/fr/park-amp-suites-ela-c-gance-grenoble-innovalla-c-e.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=058e6a83c9fb032d&srepoch=1688224137&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,5","7,1 km de : GrenobleÉtablissement Voyage DurableL’Appart'City Confort Grenoble Inovallée est situé dans le quartier du parc technologique de Montbonnot-Saint-Martin, à seulement 10 minutes de route de la gare de Grenoble et à 20 minutes en voiture...8,5Très bien 809 expériences vécuesVoir les tarifs",809
PoMo Hôtel & Restaurant,grenoble,Échirolles,https://www.booking.com/hotel/fr/restaurant-dauphitel.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=058e6a83c9fb032d&srepoch=1688224137&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,4","5,1 km de : GrenobleÉtablissement Voyage DurableL'Hotel PoMo est situé au cœur des Alpes, à 15 minutes du centre-ville de Grenoble et à l’entrée des grands axes menant aux célèbres stations de ski",1 224
Grand Hôtel & Spa,grenoble,Uriage-les-Bains,https://www.booking.com/hotel/fr/grand-restaurant-les-terrasses.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=058e6a83c9fb032d&srepoch=1688224137&from=searchresults#hotelTmpl,"8,1","9,9 km de : GrenobleIdéalement situé à Uriages-les-Bains, au cœur des Alpes, à seulement 15 minutes de route de Grenoble, le Grand Hôtel & Spa Uriage vous accueille dans un bâtiment de l'époque Napoléon III mêlant...8,1Très bien 308 expériences vécuesVoir les tarifs",308
Tempologis - Chateau de la Rochette,grenoble,Fontaine,https://www.booking.com/hotel/fr/tempologis-chateau-de-la-rochette.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=058e6a83c9fb032d&srepoch=1688224137&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,3","4 km de : GrenobleÉtablissement Voyage DurableSurplombant le parc de la Poya, le Tempologis - Chateau de la Rochette propose des hébergements indépendants à Fontaine, aux portes de la région du Vercors",209
"The Originals Résidence, Grenoble",grenoble,Saint-Martin-dʼHères,https://www.booking.com/hotel/fr/comfort-suites-universites-grenoble-est.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=058e6a83c9fb032d&srepoch=1688224137&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,0","2,5 km de : GrenobleÉtablissement Voyage DurableLe The Originals Résidence, Grenoble Université vous accueille à Saint-Martin-d'Hères, à respectivement 5 et 15 minutes de route du musée de Grenoble et du fort de la Bastille",1 161
"Hôtel Les Trois Roses, Meylan Grenoble The Originals Boutique",grenoble,Meylan,https://www.booking.com/hotel/fr/inter-les-trois-roses-xml-reservit-seh.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=058e6a83c9fb032d&srepoch=1688224137&from=searchresults#hotelTmpl,"8,4","3,6 km de : GrenobleDoté d’un bar, d’un espace affaires, de salles de réunion et d’une connexion Wi-Fi gratuite, l’Hôtel Les Trois Roses, Meylan Grenoble The Originals Boutique est un établissement entièrement climatisé...8,4Très bien 497 expériences vécuesVoir les tarifs",497
Logis Des Trois Massifs,grenoble,Claix,https://www.booking.com/hotel/fr/la-cle.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=058e6a83c9fb032d&srepoch=1688224137&from=searchresults#hotelTmpl,"8,0","8,5 km de : GrenobleLe Logis Des Trois Massifs est situé à Claix, à 10 km au sud de Grenoble",804
Hôtel du Midi,grenoble,Domène,https://www.booking.com/hotel/fr/ha-tel-du-midi.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=058e6a83c9fb032d&srepoch=1688224137&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,0","9,1 km de : GrenobleÉtablissement Voyage DurableDoté d'une terrasse donnant sur les montagnes, l'Hôtel du Midi est situé dans le centre-ville de Domène, à 10 minutes en voiture du centre de Grenoble",232
Le Mokca,grenoble,Meylan,https://www.booking.com/hotel/fr/alpes.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1430647&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=058e6a83c9fb032d&srepoch=1688224137&from=searchresults#hotelTmpl,"8,0","3,1 km de : GrenobleLe Mokca situé en Rhône-Alpes, à 5 minutes en voiture du centre de Grenoble et à proximité des pistes de ski",886
"InterContinental Lyon - Hotel Dieu, an IHG Hotel",lyon,"2e arr., Lyon",https://www.booking.com/hotel/fr/intercontinental-hotels-lyon-dieu.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1448468&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=ff156a84b8d602b2&srepoch=1688224138&from=searchresults#hotelTmpl,"9,1","400 m du centreProche du métroSitué à Lyon, à 1,1 km du musée Miniature et Cinéma, l'InterContinental Lyon - Hotel Dieu, an IHG Hotel propose une salle de sport, un parking privé, un jardin et une terrasse",2 116
Villa Florentine,lyon,"5e arr., Lyon",https://www.booking.com/hotel/fr/villaflorentine.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1448468&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=ff156a84b8d602b2&srepoch=1688224138&from=searchresults#hotelTmpl,"8,9","0,8 km du centreProche du métroLa Villa Florentine vous accueille au cœur du Vieux Lyon et offre une vue panoramique sur la ville",765
Hôtel de l'Abbaye Lyon - Boutique Hôtel,lyon,"2e arr., Lyon",https://www.booking.com/hotel/fr/de-l-39-abbaye-lyon.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1448468&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=ff156a84b8d602b2&srepoch=1688224138&from=searchresults#hotelTmpl,"9,0","0,6 km du centreProche du métroIdéalement situé à Lyon, l'Hôtel de l'Abbaye Lyon - Boutique Hôtel propose des chambres climatisées, un salon commun, une connexion Wi-Fi gratuite et un restaurant",956
MHL - Maison Hotel Lyon,lyon,"6e arr., Lyon",https://www.booking.com/hotel/fr/mhl-maison-hotel-lyon.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1448468&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=ff156a84b8d602b2&srepoch=1688224138&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,5","1,4 km du centreProche du métroNiveau 3 Voyage DurableInstallée dans le centre-ville de Lyon, à seulement 600 mètres du Théâtre Tête d'or, la Maison Hôtel propose un hébergement indépendant en duplex",111
